delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,distance_km_normalized,package_weight_kg_normalized,delivery_cost_normalized
250.99,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,14,24,no,delivered,5,1521.58,0.9747870528109029,0.4849539406345956,0.9276924181934625
250.99,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,7,24,no,delivered,4,550.21,0.27870528109028964,0.827021494370522,0.2957234011158495
250.99,blue dart,pharmacy,truck,same day,east,hot,9.9,30.24,0,8,no,delivered,3,240.22,0.021465076660988076,0.60532241555783,0.09404528093106992
250.99,fedex,automobile parts,van,standard,west,hot,135.1,37.59,4,24,no,delivered,5,788.27,0.4480408858603066,0.755783009211873,0.45060418208035996
250.99,xpressbees,fragile items,bike,standard,south,stormy,228.6,5.64,9,24,no,delivered,4,1159.92,0.7666098807495741,0.10174002047082906,0.6923980250000454
250.99,fedex,documents,truck,express,north,rainy,169.6,41.44,9,5,yes,delayed,3,1022.32,0.565587734241908,0.8345957011258954,0.6028760748164084
250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,10,7,yes,failed,2,1393.41,0.8419080068143101,0.5997952917093141,0.8443055842179047
250.99,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,7,16,no,delivered,4,404.76,0.2626916524701874,0.0,0.20109427572188132
250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,7,16,no,delivered,3,230.07,0.060306643952299836,0.8294779938587511,0.08744173591389029
250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,2,16,no,delivered,4,434.23,0.21635434412265758,0.6599795291709313,0.22026732711658908
250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,5,24,no,delivered,3,349.97,0.22419080068143105,0.0065506653019447286,0.16544814454047524
250.99,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,2,16,no,delivered,5,624.11,0.33253833049403747,0.7922210849539405,0.3438024136054627
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,5,16,no,delivered,4,619.11,0.3086882453151618,0.9969293756397132,0.3405494357644875
250.99,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,5,8,no,delivered,3,552.68,0.22964224872231687,0.6528147389969293,0.29733037216929115
250.99,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,3,16,no,delivered,4,314.08,0.11516183986371381,0.8534288638689866,0.14209826959795535
250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,3,16,no,delivered,4,914.09,0.5226575809199319,0.8671443193449334,0.5324621164706594
250.99,delhivery,groceries,van,same day,east,cold,213.7,49.52,5,8,no,delivered,5,1317.81,0.7158432708688245,0.9999999999999999,0.7951205592623598
250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,8,7,yes,delayed,2,1451.52,0.9165247018739354,0.24912998976458545,0.8821116926857182
250.99,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,7,3,yes,delayed,2,539.56,0.2722316865417376,0.47799385875127937,0.2887945583145723
250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,4,5,no,delivered,5,1102.8,0.6640545144804089,0.3977482088024565,0.6552360061447449
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,6,5,yes,failed,2,948.68,0.5284497444633731,0.7039918116683725,0.5549662171745258
250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,5,8,no,delivered,5,1521.9,0.8916524701873936,0.6372569089048106,0.927900608775285
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,9,6,yes,delayed,2,1162.49,0.6991482112436117,0.45363357215967237,0.6940700556103067
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,3,3,yes,failed,1,468.0,0.17751277683134584,0.9381780962128965,0.24223793945453548
250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,4,24,no,delivered,3,538.48,0.262350936967632,0.910747185261003,0.2880919151009217
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,13,8,yes,delayed,3,1058.57,0.6272572402044293,0.1232343909928352,0.6264601641634784
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,9,24,no,delivered,5,1196.49,0.7563884156729132,0.45363357215967237,0.716190304928938
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,5,2,yes,delayed,2,174.12,0.07120954003407154,0.0,0.05104091387337797
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,6,24,no,delivered,4,1060.03,0.6497444633730836,0.5903787103377687,0.6274100336930432
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,6,3,yes,delayed,3,439.54,0.16490630323679728,0.87021494370522,0.2237219895837047
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,8,8,yes,delayed,2,1608.49,0.9516183986371379,0.6276356192425793,0.9842356790252933
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,9,8,yes,failed,1,1594.42,0.9730834752981261,0.3166837256908905,0.975081799380789
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,5,24,no,delivered,3,1427.26,0.8664395229982964,0.9263050153531217,0.8663282442013066
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,12,8,yes,delayed,2,1519.87,0.8678023850085179,0.8622313203684748,0.926579899771849
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,9,7,yes,delayed,2,1624.36,0.9703577512776831,0.8894575230296825,0.9945606306925483
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,3,3,no,delivered,4,593.62,0.2824531516183986,0.7445240532241555,0.323965754731196
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,9,8,yes,delayed,2,900.03,0.523679727427598,0.07860798362333674,0.5233147427818372
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,6,24,no,delivered,5,292.75,0.127427597955707,0.5850562947799385,0.1282210661283552
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,7,24,no,delivered,3,770.61,0.45587734241908007,0.5568065506653019,0.4391146643460356
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,1,24,no,delivered,4,301.24,0.0977853492333901,0.9398157625383827,0.13374462250233107
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,6,6,yes,delayed,2,1209.36,0.695741056218058,0.8075742067553735,0.724563469891608
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,3,24,no,delivered,4,155.2,0.06814310051107325,0.24012282497441145,0.03873164572312785
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,8,24,no,delivered,4,1403.76,0.8667802385008518,0.7625383828045036,0.8510392483487232
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,7,8,no,delivered,5,1434.79,0.858603066439523,0.37379733879222105,0.8712272288298153
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,5,24,no,delivered,5,1505.89,0.9747870528109029,0.3778915046059365,0.9174845737284825
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,5,2,yes,delayed,3,232.45,0.018739352640545145,0.9207778915046058,0.08899015336619448
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,5,24,no,delivered,5,1241.57,0.8252129471890972,0.07205731832139202,0.7455191531431702
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,3,16,no,delivered,3,469.01,0.2896081771720613,0.1637666325486182,0.2428950409784124
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,7,24,no,delivered,4,360.52,0.19080068143100512,0.4128966223132036,0.17231192778493287
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,5,6,no,delivered,5,1243.9,0.7557069846678024,0.4427840327533265,0.7470350408170647
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,2,2,yes,delayed,3,370.85,0.11345826235093698,0.9166837256908904,0.17903258000438763
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,16,8,yes,delayed,2,1509.69,0.8834752981260647,0.6358239508700102,0.9199568368876235
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,5,24,no,delivered,5,1399.6,0.882793867120954,0.5737973387922211,0.8483327707850319
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,7,16,no,delivered,3,943.73,0.5574105621805793,0.7213920163766631,0.5517457691119604
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,3,4,no,delivered,3,697.47,0.42180579216354347,0.05772773797338792,0.3915301044882506
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,11,24,no,delivered,3,1414.47,0.8974446337308348,0.5285568065506652,0.8580071268840921
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,7,8,no,delivered,4,1273.02,0.7168654173764907,0.6892528147389969,0.7659803837629041
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,5,8,no,delivered,5,281.04,0.023850085178875637,0.8599795291709313,0.12060259202479134
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,7,8,no,delivered,5,724.06,0.4109028960817717,0.007164790174002048,0.40882944064655663
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,7,16,no,delivered,4,687.64,0.4289608177172061,0.2601842374616172,0.3851347500528934
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,7,7,yes,delayed,2,1367.49,0.8633730834752982,0.2079836233367451,0.8274421470902893
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,9,16,no,delivered,5,1453.98,0.8902896081771721,0.8698055271238484,0.883712157783478
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,8,16,no,delivered,5,876.99,0.5448040885860307,0.3922210849539406,0.5083250208906236
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,3,8,no,delivered,4,415.26,0.10562180579216354,0.9570112589559877,0.20792552918792917
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,13,16,no,delivered,4,1029.95,0.6115843270868825,0.7672466734902762,0.6078401190017365
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,3,24,no,delivered,5,822.95,0.46030664395229975,0.8696008188331626,0.4731668363853639
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,6,8,no,delivered,5,863.26,0.4221465076660988,0.8444216990788126,0.4993923437393058
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,10,24,no,delivered,4,1500.68,0.9938671209540035,0.15127942681678608,0.9140949708181862
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,12,7,yes,delayed,3,1551.92,1.0000000000000002,0.040327533265097235,0.9474314877325001
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,8,8,yes,delayed,2,805.61,0.40851788756388413,0.5875127942681678,0.4618855092328619
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,11,24,no,delivered,4,1413.34,0.9431005110732538,0.06366427840327532,0.8572719538920317
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,3,3,yes,failed,1,506.42,0.2402044293015332,0.5725690890481064,0.26723382118458877
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,2,3,no,delivered,3,380.41,0.18841567291311756,0.23132036847492324,0.18525227363633218
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,8,24,no,delivered,5,1129.26,0.6603066439522999,0.9570112589559877,0.6724507648791855
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,7,8,no,delivered,4,920.2,0.5008517887563885,0.4448311156601842,0.5364372553923312
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,4,16,no,delivered,3,1214.35,0.7509369676320273,0.6300921187308085,0.7278099417769013
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,4,16,no,delivered,5,259.23,0.10323679727427598,0.5985670419651995,0.10641310268245757
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,5,16,no,delivered,3,864.51,0.4824531516183986,0.931422722620266,0.5002055881995495
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,9,16,no,delivered,4,1147.95,0.6858603066439524,0.8286591606960081,0.6846103960487508
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,6,24,no,delivered,3,872.92,0.5015332197614992,0.7977482088024564,0.5056770969280697
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,3,24,no,delivered,5,481.51,0.28279386712095395,0.3172978505629478,0.2510274855808504
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,8,24,no,delivered,4,806.18,0.5011925042589438,0.34575230296827014,0.4622563487067331
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,5,16,no,delivered,4,936.76,0.5873935264054515,0.3735926305015353,0.5472111180016409
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,7,24,no,delivered,3,884.07,0.5519591141396933,0.3688843398157625,0.5129312375134445
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,5,16,no,delivered,5,983.36,0.5676320272572402,0.8894575230296825,0.5775288714795297
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,4,4,yes,failed,2,789.99,0.4422487223168654,0.4843398157625383,0.45172320645765546
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,4,8,no,delivered,3,700.02,0.32844974446337305,0.6687819856704197,0.39318912318714794
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1,16,no,delivered,5,144.91,0.06303236797274275,0.2210849539406346,0.03203701732640093
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,4,16,no,delivered,3,222.55,0.03850085178875639,0.9965199590583419,0.08254925724106363
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,6,24,no,delivered,4,947.24,0.534923339011925,0.9705220061412486,0.5540293595563249
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,7,7,yes,failed,1,1429.84,0.8660988074957412,0.6061412487205732,0.8680067807672498
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,11,24,no,delivered,3,1317.65,0.7914821124361159,0.9289662231320367,0.7950164639714487
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,5,5,no,delivered,3,981.72,0.5373083475298127,0.8407369498464687,0.5764618947476898
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,7,5,yes,delayed,2,1025.55,0.6425894378194208,0.08556806550665301,0.6049774985016783
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,9,16,no,delivered,5,1610.5,0.98603066439523,0.979119754350051,0.9855433761173653
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,11,8,yes,delayed,3,1596.63,0.9764906303236798,0.29764585465711363,0.9765196155865001
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,5,24,no,delivered,4,1523.17,1.0000000000000002,0.19897645854657114,0.9287268651468927
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1,2,no,delivered,4,228.09,0.007836456558773425,0.9999999999999999,0.08615355668886412
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,8,8,yes,delayed,3,1071.9,0.6391822827938671,0.09477993858751278,0.6351326030875183
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,8,8,yes,delayed,2,1315.45,0.7502555366269166,0.6444216990788126,0.7935851537214196
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,2,16,no,delivered,5,298.92,0.0960817717206133,0.9410440122824973,0.1322352407841186
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,5,24,no,delivered,5,696.68,0.3611584327086882,0.9999999999999999,0.3910161339893765
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,9,16,no,delivered,5,383.1,0.15945485519591143,0.8808597748208802,0.18700237571477682
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,3,16,no,delivered,4,715.12,0.3829642248722317,0.9082906857727737,0.403013116266893
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,3,24,no,delivered,5,736.65,0.4405451448040886,0.47860798362333673,0.4170204388501321
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,2,8,no,delivered,5,515.02,0.1727427597955707,0.9656090071647901,0.2728289430710661
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,6,8,no,delivered,3,876.11,0.4964224872231687,0.18833162743091092,0.507752496790612
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,4,16,no,delivered,5,324.23,0.18228279386712096,0.25056294779938587,0.148701814615135
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,12,24,no,delivered,4,1416.07,0.9308347529812607,0.2051177072671443,0.8590480797932041
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,5,24,no,delivered,5,362.96,0.1638841567291312,0.699078812691914,0.17389938097132876
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,4,16,no,delivered,5,777.23,0.5134582623509371,0.02538382804503582,0.44342160700748673
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,4,24,no,delivered,5,553.7,0.3417376490630324,0.21965199590583417,0.29799397964885016
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,6,4,yes,delayed,2,755.16,0.42180579216354347,0.4513817809621289,0.4290629628174223
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,3,4,no,delivered,4,692.08,0.3877342419080068,0.362128966223132,0.3880233943756794
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,10,8,yes,failed,1,1569.17,0.9880749574105623,0.0,0.9586542612838644
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,8,5,yes,delayed,2,1082.13,0.6671209540034072,0.22599795291709315,0.6417881957501536
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1,16,no,delivered,5,95.6674,0.04088586030664395,0.04503582395087,0.0
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,7,24,no,delivered,4,1288.9,0.8419080068143101,0.22784032753326508,0.7763118413858414
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,2,8,no,delivered,5,997.9,0.5468483816013628,0.5144319344933469,0.5869885310410855
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,3,8,no,delivered,4,333.63,0.10971039182282794,0.3590583418628454,0.15481741295616833
